id,path,w,h,kb,top8,dups
242,DAPR-2000--Digital_Audio_Essentials/Pro_Tools__Introduction/Dapr2000_Protools_03_Edit_Window_Track_Types.jpg,2048,1314,355,0.577,0
243,DAPR-2000--Digital_Audio_Essentials/Pro_Tools__Introduction/Dapr2000_Protools_04_IO_Setup_Output_Page.jpg,2048,1366,170,0.916,0
244,DAPR-2000--Digital_Audio_Essentials/Pro_Tools__Introduction/Dapr2000_Protools_05_IO_Setup_Input_Page.jpg,2048,1366,153,0.926,0
245,DAPR-2000--Digital_Audio_Essentials/Pro_Tools__Introduction/Dapr2000_Protools_06_IO_Setup_Bus_Page.jpg,2048,1366,236,0.918,0
246,DAPR-2000--Digital_Audio_Essentials/Pro_Tools__Introduction/Dapr2000_Protools_07_Window_Menu_Edit_and_Mix.jpg,556,392,36,0.519,0
247,DAPR-2000--Digital_Audio_Essentials/Pro_Tools__Introduction/Dapr2000_Protools_08_Edit_Window_View_Selector.jpg,430,1042,85,0.714,0
248,DAPR-2000--Digital_Audio_Essentials/Pro_Tools__Introduction/Dapr2000_Protools_10_Edit_Toolbar_Expanded.jpg,646,104,15,0.579,0
249,DAPR-2000--Digital_Audio_Essentials/Pro_Tools__Introduction/Dapr2000_Protools_11_Edit_Toolbar_Standard.jpg,492,98,13,0.53,0
250,DAPR-2000--Digital_Audio_Essentials/Pro_Tools__Introduction/Dapr2000_Protools_12_Transport_Window_Controls.png,413,415,27,0.815,0
251,DAPR-2000--Digital_Audio_Essentials/Pro_Tools__Introduction/Dapr2000_Protools_13_Record_Enabled_Audio_Track.png,329,515,39,0.783,0
252,DAPR-2000--Digital_Audio_Essentials/Pro_Tools__Introduction/Dapr2000_Protools_15_Input_Monitoring_Playback_Example.png,2048,1314,1468,0.489,0
253,DAPR-2000--Digital_Audio_Essentials/Pro_Tools__Introduction/Edit_Modes_Shuffle_Slip_Spot_Grid.jpg,254,126,10,0.535,0
254,DAPR-2000--Digital_Audio_Essentials/Pro_Tools__Introduction/Pro_Tools_Dashboard_1.png,574,605,52,0.955,0
255,DAPR-2000--Digital_Audio_Essentials/Pro_Tools__Introduction/Pro_Tools_Pan_and_Track_State_Quiz.png,75,124,10,0.761,0
256,DAPR-2000--Digital_Audio_Essentials/Pro_Tools__Introduction/Pro_Tools_Pan_and_Track_State_Quiz_Alt.png,75,124,10,0.761,0
257,DAPR-2000--Digital_Audio_Essentials/Pro_Tools__Introduction/Pro_Tools_Track_With_Clip.png,555,222,74,0.656,0
258,DAPR-2000--Digital_Audio_Essentials/Pro_Tools__Introduction/Track_Arming_vs_Input_Monitoring.png,2048,1217,1112,0.94,0
259,DAPR-2000--Digital_Audio_Essentials/Processing__Compression/Attack_Release_Envelope.png,1672,941,682,0.935,0
260,DAPR-2000--Digital_Audio_Essentials/Processing__Compression/Bf_2a_Plugin_Window.png,574,345,158,0.314,0
261,DAPR-2000--Digital_Audio_Essentials/Processing__Compression/Bf_76_Peak_Limiter.png,636,306,232,0.576,0
262,DAPR-2000--Digital_Audio_Essentials/Processing__Compression/Compression_Diagrams.jpg,924,1200,233,0.886,0
263,DAPR-2000--Digital_Audio_Essentials/Processing__Compression/Fairchild_670_Plugin_Window.png,567,544,407,0.434,0
264,DAPR-2000--Digital_Audio_Essentials/Processing__Compression/Gain_Reduction_Graph_Choice_A.png,3840,2860,387,0.972,0
265,DAPR-2000--Digital_Audio_Essentials/Processing__Compression/Gain_Reduction_Graph_Choice_B.png,3840,2860,368,0.972,0
266,DAPR-2000--Digital_Audio_Essentials/Processing__Compression/Gain_Reduction_Graph_Choice_C.png,3840,2860,440,0.969,0
267,DAPR-2000--Digital_Audio_Essentials/Processing__Compression/Gain_Reduction_Graph_Choice_D.png,3840,2860,334,0.973,0
268,DAPR-2000--Digital_Audio_Essentials/Processing__Compression/Gain_Reduction_Graph_Question.png,3840,2860,290,0.976,0
269,DAPR-2000--Digital_Audio_Essentials/Processing__Compression/Gain_Reduction_Graph_Shot_A.png,443,382,108,0.881,0
270,DAPR-2000--Digital_Audio_Essentials/Processing__Compression/Impact_Plugin_Window.png,576,543,169,0.496,0
271,DAPR-2000--Digital_Audio_Essentials/Processing__Compression/La_2a_Leveling_Amplifier.png,950,283,137,0.804,0
272,DAPR-2000--Digital_Audio_Essentials/Processing__Compression/Parallel_Routing.png,1600,706,376,0.897,0
273,DAPR-2000--Digital_Audio_Essentials/Processing__Compression/Release_Behavior.png,1672,941,772,0.973,0
274,DAPR-2000--Digital_Audio_Essentials/Processing__Time-Based_Effects/D_Verb_Plugin_Window.png,455,376,163,0.542,0
275,DAPR-2000--Digital_Audio_Essentials/Processing__Time-Based_Effects/Delay_Note_Values.png,1672,941,873,0.946,0
276,DAPR-2000--Digital_Audio_Essentials/Processing__Time-Based_Effects/Mod_Delay_Iii_Plugin_Window.png,453,314,132,0.538,0
277,DAPR-2000--Digital_Audio_Essentials/Processing__Time-Based_Effects/Module_Banner.png,1600,500,150,0.968,0
278,DAPR-2000--Digital_Audio_Essentials/Processing__Time-Based_Effects/Pre_Delay.png,1600,500,57,0.988,0
279,DAPR-2000--Digital_Audio_Essentials/Processing__Time-Based_Effects/Send_vs_Insert.png,1600,1023,1359,0.792,0
280,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/AVB_Network_Cable.png,1600,900,631,0.922,0
281,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/Adam_Audio_Monitors.jpg,1500,1000,97,0.935,0
282,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/Aes50_Network_Cable.png,1600,900,997,0.816,0
283,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/Aes67_Network_Cable.png,1600,900,628,0.914,0
284,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/BNC_50_Ohm.png,1600,900,820,0.863,0
285,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/BNC_50_vs_75_Ohm.png,1600,900,929,0.823,0
286,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/BNC_75_Ohm.png,1600,900,1003,0.854,0
287,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/BNC_75_Ohm_Terminator.png,1600,900,516,0.876,0
288,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/BNC_AES3id.png,1600,900,752,0.88,0
289,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/BNC_Barrel.png,1600,900,770,0.804,0
290,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/BNC_Female.png,1600,900,798,0.811,0
291,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/BNC_MADI_Coax.png,1600,900,791,0.878,0
292,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/BNC_Male.png,1600,900,876,0.812,0
293,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/BNC_Male_Male_Adapter.png,1600,900,829,0.784,0
294,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/BNC_Tee.png,1600,900,919,0.779,0
295,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/BNC_Word_Clock.png,1600,900,581,0.902,0
296,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/Balanced_Audio.jpg,727,282,28,0.918,0
297,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/Banana_Plug.png,1600,900,568,0.857,0
298,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/Bedroom_Studio.jpg,686,281,45,0.138,0
299,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/Binding_Post.png,1600,900,834,0.806,0
300,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/Cat6_Cable.png,1600,900,974,0.831,0
301,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/Connector_Size_Comparison.png,1600,900,559,0.914,0
302,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/DC_Barrel_Size_Comparison.png,1600,900,950,0.815,0
303,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/Dante_Network_Cable.png,1600,900,699,0.904,0
304,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/Db25_AES_Digital.png,1600,900,1237,0.723,0
305,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/Db25_Analog_vs_AES.png,1600,900,800,0.813,0
306,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/Db25_Audio_Breakout.png,1600,900,782,0.88,0
307,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/Db25_Female.png,1000,1000,252,0.876,0
308,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/Db25_Male.png,1554,1142,1349,0.486,0
309,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/Edac_516_Male.png,1600,900,1502,0.62,0
310,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/Edac_516_Mating_Pair.png,1600,900,1416,0.661,0
311,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/Eighth_Inch_TRRS.png,1600,900,224,0.965,0
312,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/Eighth_Inch_TRS.png,1600,900,405,0.936,0
313,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/Eighth_Inch_TS.png,1600,900,425,0.951,0
314,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/Eighth_Inch_to_Quarter_Inch_Adapter.png,1600,900,623,0.924,0
315,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/Ethercon.png,1600,900,837,0.834,0
316,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/FireWire_400_vs_800.png,1600,900,840,0.837,0
317,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/Firewire_400_4_Pin.png,1600,900,658,0.895,0
318,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/Firewire_400_6_Pin.png,1600,1083,818,0.756,0
319,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/Firewire_800_9_Pin.png,1600,900,819,0.846,0
320,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/Focusrite_Scarlett.jpg,3000,812,198,0.467,0
321,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/HDMI_Type_A.png,1600,900,603,0.915,0
322,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/Headphones.png,1200,1200,504,0.876,0
323,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/Hirose_4_Pin_DC.png,1600,900,1243,0.721,0
324,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/Home_Studio_Signal_Flow.jpg,5429,2947,623,0.816,0
325,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/Iec_C13.png,1600,900,684,0.914,0
326,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/Iec_C14.png,1600,900,1060,0.846,0
327,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/Instrument_vs_Speaker_Cable.png,1600,900,761,0.863,0
328,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/Laptop.jpg,1024,683,95,0.654,0
329,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/Latching_Iec_Inlet.png,1600,900,999,0.849,0
330,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/Locking_Twist_Connector.png,1600,900,914,0.821,0
331,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/MIDI_5_Pin_DIN_Female.png,1600,900,583,0.907,1
332,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/MIDI_5_Pin_DIN_Male.png,1600,900,625,0.907,1
333,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/MIDI_5_Pin_DIN_Pin_Layout.png,1600,900,831,0.865,0
334,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/Mini_TOSLINK.png,1600,900,408,0.953,0
335,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/Multipin_Industrial_Style.png,1600,900,765,0.857,0
336,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/Phone_Plug_Size_Comparison.png,1600,900,442,0.934,0
337,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/Quarter_Inch_Speaker_Cable.png,1600,900,571,0.904,0
338,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/Quarter_Inch_TRS.png,1600,900,306,0.958,0
339,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/Quarter_Inch_TS.png,1600,900,491,0.905,0
340,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/Quarter_Inch_TS_vs_TRS.png,1600,900,360,0.943,0
341,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/Quarter_Inch_to_Eighth_Inch_Adapter.png,1600,900,561,0.918,0
342,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/RCA_Analog_Audio.png,1672,941,739,0.846,0
343,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/RCA_Analog_Audio_Alt.png,1600,900,642,0.887,0
344,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/RCA_Analog_vs_SPDIF.png,1600,900,813,0.834,0
345,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/RCA_Female.png,1600,900,948,0.814,0
346,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/RCA_Male.png,1600,900,577,0.906,0
347,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/RCA_SPDIF_75_Ohm.png,1600,900,684,0.913,0
348,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/Rj45_8p8c_Jack.png,1600,900,762,0.861,0
349,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/Rj45_8p8c_Plug.png,1600,900,740,0.868,0
350,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/Rj45_vs_Ethercon.png,1600,900,751,0.864,0
351,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/Same_Connector_Different_Impedance_BNC.png,1600,900,1158,0.771,0
352,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/Same_Connector_Different_Protocol_Usbc.png,1600,900,1152,0.803,0
353,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/Same_Connector_Different_Signal_RCA.png,1600,900,1075,0.775,0
354,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/Same_Connector_Different_Signal_XLR.png,1600,900,1062,0.793,0
355,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/Speakon_2_Pole.png,1600,900,995,0.8,0
356,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/Speakon_4_Pole.png,1600,900,976,0.822,0
357,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/Sub_Mini_2_5mm.png,1600,900,260,0.967,0
358,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/TA3_Mini_XLR.png,1600,900,715,0.875,0
359,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/TA5_Mini_XLR.png,1182,950,345,0.865,0
360,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/TOSLINK_Optical.png,1600,900,669,0.894,0
361,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/TOSLINK_vs_Mini_TOSLINK.png,1600,900,551,0.936,0
362,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/TRS.jpg,930,620,12,0.413,0
363,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/TT_Bantam_Plug_Two_Contacts_Wrong.png,1600,900,353,0.931,0
364,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/TT_vs_Quarter_Inch.png,1600,900,333,0.954,0
365,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/Tfunk_Mic.jpg,1000,693,79,0.59,0
366,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/Thunderbolt_USB_C.png,1600,900,604,0.874,0
367,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/Tt_Bantam_Patch_Cable.png,1600,900,421,0.955,0
368,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/Tt_Bantam_Plug.png,680,700,136,0.897,0
369,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/Tt_vs_Eighth_Inch.png,1600,900,353,0.958,0
370,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/USB.jpg,2000,2000,147,0.832,0
371,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/USB_A_Female.png,1600,900,833,0.795,0
372,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/USB_B_Female.png,1600,900,831,0.795,0
373,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/USB_B_Male.png,1600,900,757,0.866,0
374,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/USB_C_Plug.png,1600,900,814,0.861,0
375,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/USB_C_Port.png,1600,900,689,0.855,0
376,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/USB_C_to_Eighth_Inch_Adapter.png,1600,900,425,0.923,0
377,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/USB_C_to_HDMI_Adapter.png,1600,900,481,0.917,0
378,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/USB_C_to_USB_B_Interface.png,1600,900,594,0.929,0
379,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/USB_C_to_USB_a_Adapter.png,1600,900,734,0.862,0
380,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/USB_C_vs_Thunderbolt.png,1600,900,1054,0.79,0
381,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/USB_Micro_B.png,1600,900,571,0.94,0
382,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/USB_Micro_B_Superspeed.png,1600,900,729,0.902,0
383,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/USB_Mini_B.png,1600,900,657,0.908,0
384,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/USB_a_Male.png,1600,900,708,0.871,0
385,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/USB_a_to_USB_C_Adapter.png,1600,900,810,0.843,0
386,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/USB_a_vs_B_vs_C.png,1600,900,1209,0.764,0
387,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/USB_vs_Firewire.png,1600,900,992,0.79,0
388,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/XLR.jpg,640,640,27,0.912,0
389,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/XLR_3_Pin_Female.png,1600,900,918,0.851,0
390,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/XLR_3_Pin_Male.png,1600,900,841,0.887,0
391,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/XLR_4_Pin_Female.png,1600,900,461,0.92,0
392,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/XLR_4_Pin_Male.png,1600,900,490,0.914,0
393,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/XLR_5_Pin_Female.png,1600,900,982,0.805,0
394,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/XLR_5_Pin_Male.png,1600,900,777,0.851,0
395,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/XLR_AES3_110_Ohm.png,1600,900,870,0.88,0
396,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/XLR_Analog_Balanced.png,1600,900,837,0.824,0
397,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/XLR_Analog_vs_AES3.png,1600,900,785,0.838,0
398,DAPR-2000--Digital_Audio_Essentials/Signal_Flow__Cables_and_Connections/XLR_TRS_Combo_Jack.png,1851,849,1552,0.753,0
399,DAPR-2000--Digital_Audio_Essentials/Sound__The_Decibel/Decibel_Log_Scale.jpg,1672,941,178,0.95,0
400,DAPR-2000--Digital_Audio_Essentials/Sound__The_Decibel/Krakatoa_Header.png,1024,456,1033,0.48,0
401,DAPR-2000--Digital_Audio_Essentials/Sound__The_Decibel/Reference_Ladder.png,1600,900,447,0.921,0
402,DAPR-2000--Digital_Audio_Essentials/Sound__The_Decibel/Series_Parallel.png,6750,4350,264,0.994,0
403,DAPR-2000--Digital_Audio_Essentials/Sound__The_Decibel/The_Decibel.jpg,4782,2832,699,0.975,0
404,DAPR-2000--Digital_Audio_Essentials/Sound__The_Decibel/The_Uberschall_Dream_Meets_Real_World_Math.png,4350,3450,1969,0.919,0
405,DAPR-2000--Digital_Audio_Essentials/Sound__Wave_Properties_Hearing_and_Frequency/Adsr_Envelope.png,617,304,107,0.956,0
406,DAPR-2000--Digital_Audio_Essentials/Sound__Wave_Properties_Hearing_and_Frequency/Amplitude_Change.png,535,266,39,0.973,0
407,DAPR-2000--Digital_Audio_Essentials/Sound__Wave_Properties_Hearing_and_Frequency/Anatomy.png,1600,900,277,0.975,0
408,DAPR-2000--Digital_Audio_Essentials/Sound__Wave_Properties_Hearing_and_Frequency/Audible_Range.png,1600,900,359,0.957,0
409,DAPR-2000--Digital_Audio_Essentials/Sound__Wave_Properties_Hearing_and_Frequency/Chorus.png,750,500,181,0.881,0
410,DAPR-2000--Digital_Audio_Essentials/Sound__Wave_Properties_Hearing_and_Frequency/Clipping.png,512,292,119,0.582,0
411,DAPR-2000--Digital_Audio_Essentials/Sound__Wave_Properties_Hearing_and_Frequency/Clipping_Distortion.png,1000,525,60,0.992,0
412,DAPR-2000--Digital_Audio_Essentials/Sound__Wave_Properties_Hearing_and_Frequency/Diagram_Adiabatic_vs_Isothermal.jpg,1536,864,284,0.139,0
413,DAPR-2000--Digital_Audio_Essentials/Sound__Wave_Properties_Hearing_and_Frequency/Diagram_Altitude_Speed_Constant.jpg,1536,864,316,0.129,0
414,DAPR-2000--Digital_Audio_Essentials/Sound__Wave_Properties_Hearing_and_Frequency/Diagram_Collision_Relay.jpg,1536,864,107,0.389,0
415,DAPR-2000--Digital_Audio_Essentials/Sound__Wave_Properties_Hearing_and_Frequency/Diagram_Delay_Tower_Drift.jpg,1536,864,324,0.083,0
416,DAPR-2000--Digital_Audio_Essentials/Sound__Wave_Properties_Hearing_and_Frequency/Diagram_Gamma_Degrees_of_Freedom.jpg,1536,864,150,0.196,0
417,DAPR-2000--Digital_Audio_Essentials/Sound__Wave_Properties_Hearing_and_Frequency/Diagram_Gamma_Piston_vs_Box.jpg,1536,864,240,0.143,0
418,DAPR-2000--Digital_Audio_Essentials/Sound__Wave_Properties_Hearing_and_Frequency/Diagram_Impedance_Coupling.jpg,1536,864,233,0.406,0
419,DAPR-2000--Digital_Audio_Essentials/Sound__Wave_Properties_Hearing_and_Frequency/Diagram_Kelvin_Ladder_Phases.jpg,1536,864,270,0.073,0
420,DAPR-2000--Digital_Audio_Essentials/Sound__Wave_Properties_Hearing_and_Frequency/Diagram_Nondispersive_Arrival.jpg,1536,930,205,0.871,0
421,DAPR-2000--Digital_Audio_Essentials/Sound__Wave_Properties_Hearing_and_Frequency/Diagram_Sofar_Channel.jpg,1536,864,238,0.248,0
422,DAPR-2000--Digital_Audio_Essentials/Sound__Wave_Properties_Hearing_and_Frequency/Diagram_Sofar_Channel_Chart.png,1600,1021,104,0.98,0
423,DAPR-2000--Digital_Audio_Essentials/Sound__Wave_Properties_Hearing_and_Frequency/Diagram_Speed_Across_Media.jpg,1536,864,118,0.822,0
424,DAPR-2000--Digital_Audio_Essentials/Sound__Wave_Properties_Hearing_and_Frequency/Diagram_Speed_Across_Media_Chart.png,1600,953,83,0.955,0
425,DAPR-2000--Digital_Audio_Essentials/Sound__Wave_Properties_Hearing_and_Frequency/Diagram_Speed_vs_Temperature_Curve.jpg,1536,864,107,0.89,0
426,DAPR-2000--Digital_Audio_Essentials/Sound__Wave_Properties_Hearing_and_Frequency/Diagram_Stiffness_vs_Density.jpg,1536,864,110,0.981,0
